Year,Month,Year_Month,Geographic Location,Location,Latitude,Longitude,Drought / No Drought
2014,March,2014-03,Cobar,Cobar,-31.498,145.8383,1
2014,February,2014-02,Cobar,Cobar,-31.498,145.8383,1
2014,January,2014-01,Cobar,Cobar,-31.498,145.8383,1
2014,March,2014-03,Walgett,Walgett,-30.0167,148.1167,1
2014,February,2014-02,Walgett,Walgett,-30.0167,148.1167,1
2014,January,2014-01,Walgett,Walgett,-30.0167,148.1167,1
2014,March,2014-03,Coonamble,Coonamble,-30.95,148.4,1
2014,February,2014-02,Coonamble,Coonamble,-30.95,148.4,1
2014,January,2014-01,Coonamble,Coonamble,-30.95,148.4,1
2014,March,2014-03,Warren,Warren,-31.7,147.833,1
2014,February,2014-02,Warren,Warren,-31.7,147.833,1
2014,January,2014-01,Warren,Warren,-31.7,147.833,1
2014,March,2014-03,Nyngan,Nyngan,-31.563,147.1962,1
2014,February,2014-02,Nyngan,Nyngan,-31.563,147.1962,1
2014,January,2014-01,Nyngan,Nyngan,-31.563,147.1962,1
2014,March,2014-03,Gilgandra,Gilgandra,-31.7,148.6667,1
2014,February,2014-02,Gilgandra,Gilgandra,-31.7,148.6667,1
2014,January,2014-01,Gilgandra,Gilgandra,-31.7,148.6667,1
2014,March,2014-03,Narrabri,Narrabri,-30.3167,149.7667,1
2014,February,2014-02,Narrabri,Narrabri,-30.3167,149.7667,1
2014,January,2014-01,Narrabri,Narrabri,-30.3167,149.7667,1
2014,March,2014-03,Tamworth,Tamworth,-31.083,150.917,1
2014,February,2014-02,Tamworth,Tamworth,-31.083,150.917,1
2014,January,2014-01,Tamworth,Tamworth,-31.083,150.917,1
2014,March,2014-03,Coonabarabran,Coonabarabran,-31.25,149.2667,1
2014,February,2014-02,Coonabarabran,Coonabarabran,-31.25,149.2667,1
2014,January,2014-01,Coonabarabran,Coonabarabran,-31.25,149.2667,1
2014,April,2014-04,Walgett,Walgett,-30.0167,148.1167,1
2014,April,2014-04,Coonamble,Coonamble,-30.95,148.4,1
2014,April,2014-04,Narrabri,Narrabri,-30.3167,149.7667,1
2014,March,2014-03,Mittagong,Mittagong,-34.4508,150.4464,0
2014,April,2014-04,Mittagong,Mittagong,-34.4508,150.4464,0
2014,March,2014-03,Bowral,Bowral,-34.4792,150.4181,0
2014,April,2014-04,Bowral,Bowral,-34.4792,150.4181,0
2014,March,2014-03,Bundanoon,Bundanoon,-34.65,150.3,0
2014,April,2014-04,Bundanoon,Bundanoon,-34.65,150.3,0
2014,March,2014-03,Robertson,Robertson,-34.5833,150.5833,0
2014,April,2014-04,Robertson,Robertson,-34.5833,150.5833,0
2014,March,2014-03,Moss Vale,Moss Vale,-34.55,150.3833,0
2014,April,2014-04,Moss Vale,Moss Vale,-34.55,150.3833,0
2014,May,2014-05,Walgett,Walgett,-30.0167,148.1167,1
2014,May,2014-05,Coonabarabran,Coonabarabran,-31.25,149.2667,1
2014,May,2014-05,Coonamble,Coonamble,-30.95,148.4,1
2014,May,2014-05,Pilliga,Pilliga,-30.3518,148.8847,1
2014,June,2014-06,Pilliga,Pilliga,-30.3518,148.8847,1
2014,June,2014-06,Tamworth,Tamworth,-31.083,150.917,1
2014,June,2014-06,Cobargo,Cobargo,-36.3667,149.9,1
2014,June,2014-06,Bega,Bega,-36.6742,149.8429,1
2014,June,2014-06,Walgett,Walgett,-30.0167,148.1167,1
2018,October,2018-10,Wentworth,Wentworth,-34.1065,141.9221,0
2018,November,2018-11,Wentworth,Wentworth,-34.1065,141.9221,0
2018,December,2018-12,Wentworth,Wentworth,-34.1065,141.9221,0
2019,January,2019-01,Wentworth,Wentworth,-34.1065,141.9221,0
2020,October,2020-10,Wentworth,Wentworth,-34.1065,141.9221,0
2020,November,2020-11,Wentworth,Wentworth,-34.1065,141.9221,0
2020,December,2020-12,Wentworth,Wentworth,-34.1065,141.9221,0
2021,January,2021-01,Wentworth,Wentworth,-34.1065,141.9221,0
2021,February,2021-02,Wentworth,Wentworth,-34.1065,141.9221,0
2021,March,2021-03,Wentworth,Wentworth,-34.1065,141.9221,0
2021,April,2021-04,Wentworth,Wentworth,-34.1065,141.9221,0
2018,October,2018-10,Finley,Finley,-35.6375,145.5787,0
2018,November,2018-11,Finley,Finley,-35.6375,145.5787,0
2018,December,2018-12,Finley,Finley,-35.6375,145.5787,0
2019,January,2019-01,Finley,Finley,-35.6375,145.5787,0
2020,October,2020-10,Finley,Finley,-35.6375,145.5787,0
2020,November,2020-11,Finley,Finley,-35.6375,145.5787,0
2020,December,2020-12,Finley,Finley,-35.6375,145.5787,0
2021,January,2021-01,Finley,Finley,-35.6375,145.5787,0
2021,February,2021-02,Finley,Finley,-35.6375,145.5787,0
2021,March,2021-03,Finley,Finley,-35.6375,145.5787,0
2021,April,2021-04,Finley,Finley,-35.6375,145.5787,0
2018,October,2018-10,Deniliquin,Deniliquin,-35.5333,144.9667,0
2018,November,2018-11,Deniliquin,Deniliquin,-35.5333,144.9667,0
2018,December,2018-12,Deniliquin,Deniliquin,-35.5333,144.9667,0
2019,January,2019-01,Deniliquin,Deniliquin,-35.5333,144.9667,0
2020,October,2020-10,Deniliquin,Deniliquin,-35.5333,144.9667,0
2020,November,2020-11,Deniliquin,Deniliquin,-35.5333,144.9667,0
2020,December,2020-12,Deniliquin,Deniliquin,-35.5333,144.9667,0
2021,January,2021-01,Deniliquin,Deniliquin,-35.5333,144.9667,0
2021,February,2021-02,Deniliquin,Deniliquin,-35.5333,144.9667,0
2021,March,2021-03,Deniliquin,Deniliquin,-35.5333,144.9667,0
2021,April,2021-04,Deniliquin,Deniliquin,-35.5333,144.9667,0
2019,March,2019-03,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,April,2019-04,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,May,2019-05,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,June,2019-06,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,July,2019-07,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,August,2019-08,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,September,2019-09,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,October,2019-10,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,November,2019-11,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,December,2019-12,Pooncarie,Pooncarie,-33.3856,142.5702,1
2019,March,2019-03,Menindee,Menindee,-32.4005,142.4116,1
2019,April,2019-04,Menindee,Menindee,-32.4005,142.4116,1
2019,May,2019-05,Menindee,Menindee,-32.4005,142.4116,1
2019,June,2019-06,Menindee,Menindee,-32.4005,142.4116,1
2019,July,2019-07,Menindee,Menindee,-32.4005,142.4116,1
2019,August,2019-08,Menindee,Menindee,-32.4005,142.4116,1
2019,September,2019-09,Menindee,Menindee,-32.4005,142.4116,1
2019,October,2019-10,Menindee,Menindee,-32.4005,142.4116,1
2019,November,2019-11,Menindee,Menindee,-32.4005,142.4116,1
2019,December,2019-12,Menindee,Menindee,-32.4005,142.4116,1
2019,March,2019-03,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,April,2019-04,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,May,2019-05,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,June,2019-06,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,July,2019-07,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,August,2019-08,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,September,2019-09,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,October,2019-10,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,November,2019-11,Broken Hill,Broken Hill,-31.9559,141.4653,1
2019,December,2019-12,Broken Hill,Broken Hill,-31.9559,141.4653,1
2018,October,2018-10,Bredbo,Bredbo,-35.95,149.15,0
2018,November,2018-11,Bredbo,Bredbo,-35.95,149.15,0
2018,December,2018-12,Bredbo,Bredbo,-35.95,149.15,0
2018,January,2018-01,Bredbo,Bredbo,-35.95,149.15,0
2019,November,2019-11,Bredbo,Bredbo,-35.95,149.15,0
2019,December,2019-12,Bredbo,Bredbo,-35.95,149.15,0
2020,January,2020-01,Bredbo,Bredbo,-35.95,149.15,0
2020,February,2020-02,Bredbo,Bredbo,-35.95,149.15,0
2020,March,2020-03,Bredbo,Bredbo,-35.95,149.15,0
2020,April,2020-04,Bredbo,Bredbo,-35.95,149.15,0
2020,May,2020-05,Bredbo,Bredbo,-35.95,149.15,0
2020,June,2020-06,Bredbo,Bredbo,-35.95,149.15,0
2020,July,2020-07,Bredbo,Bredbo,-35.95,149.15,0
2020,August,2020-08,Bredbo,Bredbo,-35.95,149.15,0
2020,September,2020-09,Bredbo,Bredbo,-35.95,149.15,0
2020,October,2020-10,Bredbo,Bredbo,-35.95,149.15,0
2020,November,2020-11,Bredbo,Bredbo,-35.95,149.15,0
2020,December,2020-12,Bredbo,Bredbo,-35.95,149.15,0
2021,January,2021-01,Bredbo,Bredbo,-35.95,149.15,0
2021,February,2021-02,Bredbo,Bredbo,-35.95,149.15,0
2021,March,2021-03,Bredbo,Bredbo,-35.95,149.15,0
2021,April,2021-04,Bredbo,Bredbo,-35.95,149.15,0
2018,October,2018-10,Hay,Hay,-34.5041,144.8442,0
2018,November,2018-11,Hay,Hay,-34.5041,144.8442,0
2018,December,2018-12,Hay,Hay,-34.5041,144.8442,0
2018,January,2018-01,Hay,Hay,-34.5041,144.8442,0
2019,November,2019-11,Hay,Hay,-34.5041,144.8442,0
2019,December,2019-12,Hay,Hay,-34.5041,144.8442,0
2020,January,2020-01,Hay,Hay,-34.5041,144.8442,0
2020,February,2020-02,Hay,Hay,-34.5041,144.8442,0
2020,March,2020-03,Hay,Hay,-34.5041,144.8442,0
2020,April,2020-04,Hay,Hay,-34.5041,144.8442,0
2020,May,2020-05,Hay,Hay,-34.5041,144.8442,0
2020,June,2020-06,Hay,Hay,-34.5041,144.8442,0
2020,July,2020-07,Hay,Hay,-34.5041,144.8442,0
2020,August,2020-08,Hay,Hay,-34.5041,144.8442,0
2020,September,2020-09,Hay,Hay,-34.5041,144.8442,0
2020,October,2020-10,Hay,Hay,-34.5041,144.8442,0
2020,November,2020-11,Hay,Hay,-34.5041,144.8442,0
2020,December,2020-12,Hay,Hay,-34.5041,144.8442,0
2021,January,2021-01,Hay,Hay,-34.5041,144.8442,0
2021,February,2021-02,Hay,Hay,-34.5041,144.8442,0
2021,March,2021-03,Hay,Hay,-34.5041,144.8442,0
2021,April,2021-04,Hay,Hay,-34.5041,144.8442,0
2018,November,2018-11,Coleambally,Coleambally,-34.7972,145.8795,0
2018,December,2018-12,Coleambally,Coleambally,-34.7972,145.8795,0
2018,January,2018-01,Coleambally,Coleambally,-34.7972,145.8795,0
2019,November,2019-11,Coleambally,Coleambally,-34.7972,145.8795,0
2019,December,2019-12,Coleambally,Coleambally,-34.7972,145.8795,0
2020,January,2020-01,Coleambally,Coleambally,-34.7972,145.8795,0
2020,February,2020-02,Coleambally,Coleambally,-34.7972,145.8795,0
2020,March,2020-03,Coleambally,Coleambally,-34.7972,145.8795,0
2020,April,2020-04,Coleambally,Coleambally,-34.7972,145.8795,0
2020,May,2020-05,Coleambally,Coleambally,-34.7972,145.8795,0
2020,June,2020-06,Coleambally,Coleambally,-34.7972,145.8795,0
2020,July,2020-07,Coleambally,Coleambally,-34.7972,145.8795,0
2020,August,2020-08,Coleambally,Coleambally,-34.7972,145.8795,0
2020,September,2020-09,Coleambally,Coleambally,-34.7972,145.8795,0
2020,October,2020-10,Coleambally,Coleambally,-34.7972,145.8795,0
2020,November,2020-11,Coleambally,Coleambally,-34.7972,145.8795,0
2020,December,2020-12,Coleambally,Coleambally,-34.7972,145.8795,0
2021,January,2021-01,Coleambally,Coleambally,-34.7972,145.8795,0
2021,February,2021-02,Coleambally,Coleambally,-34.7972,145.8795,0
2021,March,2021-03,Coleambally,Coleambally,-34.7972,145.8795,0
2021,April,2021-04,Coleambally,Coleambally,-34.7972,145.8795,0
2021,April,2021-04,Coleambally,Coleambally,-34.7972,145.8795,0
2018,November,2018-11,Griffith,Griffith,-34.2872,146.0467,0
2018,December,2018-12,Griffith,Griffith,-34.2872,146.0467,0
2018,January,2018-01,Griffith,Griffith,-34.2872,146.0467,0
2019,November,2019-11,Griffith,Griffith,-34.2872,146.0467,0
2019,December,2019-12,Griffith,Griffith,-34.2872,146.0467,0
2020,January,2020-01,Griffith,Griffith,-34.2872,146.0467,0
2020,February,2020-02,Griffith,Griffith,-34.2872,146.0467,0
2020,March,2020-03,Griffith,Griffith,-34.2872,146.0467,0
2020,April,2020-04,Griffith,Griffith,-34.2872,146.0467,0
2020,May,2020-05,Griffith,Griffith,-34.2872,146.0467,0
2020,June,2020-06,Griffith,Griffith,-34.2872,146.0467,0
2020,July,2020-07,Griffith,Griffith,-34.2872,146.0467,0
2020,August,2020-08,Griffith,Griffith,-34.2872,146.0467,0
2020,September,2020-09,Griffith,Griffith,-34.2872,146.0467,0
2020,October,2020-10,Griffith,Griffith,-34.2872,146.0467,0
2020,November,2020-11,Griffith,Griffith,-34.2872,146.0467,0
2020,December,2020-12,Griffith,Griffith,-34.2872,146.0467,0
2021,January,2021-01,Griffith,Griffith,-34.2872,146.0467,0
2021,February,2021-02,Griffith,Griffith,-34.2872,146.0467,0
2021,March,2021-03,Griffith,Griffith,-34.2872,146.0467,0
2021,April,2021-04,Griffith,Griffith,-34.2872,146.0467,0
2021,April,2021-04,Griffith,Griffith,-34.2872,146.0467,0
2018,November,2018-11,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2018,December,2018-12,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2018,January,2018-01,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2019,November,2019-11,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2019,December,2019-12,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,January,2020-01,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,February,2020-02,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,March,2020-03,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,April,2020-04,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,May,2020-05,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,June,2020-06,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,July,2020-07,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,August,2020-08,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,September,2020-09,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,October,2020-10,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,November,2020-11,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2020,December,2020-12,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2021,January,2021-01,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2021,February,2021-02,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2021,March,2021-03,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2021,April,2021-04,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2021,April,2021-04,Wagga Wagga,Wagga Wagga,-35.1189,147.3689,0
2018,October,2018-10,Forbes,Forbes,-33.3853,148.0079,0
2018,November,2018-11,Forbes,Forbes,-33.3853,148.0079,0
2018,December,2018-12,Forbes,Forbes,-33.3853,148.0079,0
2019,January,2019-01,Forbes,Forbes,-33.3853,148.0079,0
2020,December,2020-12,Forbes,Forbes,-33.3853,148.0079,0
2021,January,2021-01,Forbes,Forbes,-33.3853,148.0079,0
2021,February,2021-02,Forbes,Forbes,-33.3853,148.0079,0
2021,March,2021-03,Forbes,Forbes,-33.3853,148.0079,0
2021,April,2021-04,Forbes,Forbes,-33.3853,148.0079,0
2018,October,2018-10,Oxley,Oxley,-34.1985,144.0993,0
2018,November,2018-11,Oxley,Oxley,-34.1985,144.0993,0
2018,December,2018-12,Oxley,Oxley,-34.1985,144.0993,0
2019,January,2019-01,Oxley,Oxley,-34.1985,144.0993,0
2020,December,2020-12,Oxley,Oxley,-34.1985,144.0993,0
2021,January,2021-01,Oxley,Oxley,-34.1985,144.0993,0
2021,February,2021-02,Oxley,Oxley,-34.1985,144.0993,0
2021,March,2021-03,Oxley,Oxley,-34.1985,144.0993,0
2021,April,2021-04,Oxley,Oxley,-34.1985,144.0993,0
2018,October,2018-10,Condobolin,Condobolin,-33.089,147.1511,0
2018,November,2018-11,Condobolin,Condobolin,-33.089,147.1511,0
2018,December,2018-12,Condobolin,Condobolin,-33.089,147.1511,0
2019,January,2019-01,Condobolin,Condobolin,-33.089,147.1511,0
2020,December,2020-12,Condobolin,Condobolin,-33.089,147.1511,0
2021,January,2021-01,Condobolin,Condobolin,-33.089,147.1511,0
2021,February,2021-02,Condobolin,Condobolin,-33.089,147.1511,0
2021,March,2021-03,Condobolin,Condobolin,-33.089,147.1511,0
2021,April,2021-04,Condobolin,Condobolin,-33.089,147.1511,0
2018,October,2018-10,Cowra,Cowra,-33.835,148.6925,0
2018,November,2018-11,Cowra,Cowra,-33.835,148.6925,0
2018,December,2018-12,Cowra,Cowra,-33.835,148.6925,0
2019,January,2019-01,Cowra,Cowra,-33.835,148.6925,0
2020,December,2020-12,Cowra,Cowra,-33.835,148.6925,0
2021,January,2021-01,Cowra,Cowra,-33.835,148.6925,0
2021,February,2021-02,Cowra,Cowra,-33.835,148.6925,0
2021,March,2021-03,Cowra,Cowra,-33.835,148.6925,0
2021,April,2021-04,Cowra,Cowra,-33.835,148.6925,0
2018,October,2018-10,Blayney,Blayney,-33.5333,149.25,0
2018,November,2018-11,Blayney,Blayney,-33.5333,149.25,0
2018,December,2018-12,Blayney,Blayney,-33.5333,149.25,0
2019,January,2019-01,Blayney,Blayney,-33.5333,149.25,0
2019,September,2019-09,Blayney,Blayney,-33.5333,149.25,1
2019,October,2019-10,Blayney,Blayney,-33.5333,149.25,1
2019,November,2019-11,Blayney,Blayney,-33.5333,149.25,1
2019,December,2019-12,Blayney,Blayney,-33.5333,149.25,1
2020,January,2020-01,Blayney,Blayney,-33.5333,149.25,1
2020,February,2020-02,Blayney,Blayney,-33.5333,149.25,1
2020,March,2020-03,Blayney,Blayney,-33.5333,149.25,1
2020,April,2020-04,Blayney,Blayney,-33.5333,149.25,1
2020,May,2020-05,Blayney,Blayney,-33.5333,149.25,1
2020,June,2020-06,Blayney,Blayney,-33.5333,149.25,1
2018,October,2018-10,Carcoar,Carcoar,-33.6142,149.1383,0
2018,November,2018-11,Carcoar,Carcoar,-33.6142,149.1383,0
2018,December,2018-12,Carcoar,Carcoar,-33.6142,149.1383,0
2019,January,2019-01,Carcoar,Carcoar,-33.6142,149.1383,0
2019,September,2019-09,Carcoar,Carcoar,-33.6142,149.1383,1
2019,October,2019-10,Carcoar,Carcoar,-33.6142,149.1383,1
2019,November,2019-11,Carcoar,Carcoar,-33.6142,149.1383,1
2019,December,2019-12,Carcoar,Carcoar,-33.6142,149.1383,1
2020,January,2020-01,Carcoar,Carcoar,-33.6142,149.1383,1
2020,February,2020-02,Carcoar,Carcoar,-33.6142,149.1383,1
2020,March,2020-03,Carcoar,Carcoar,-33.6142,149.1383,1
2020,April,2020-04,Carcoar,Carcoar,-33.6142,149.1383,1
2020,May,2020-05,Carcoar,Carcoar,-33.6142,149.1383,1
2020,June,2020-06,Carcoar,Carcoar,-33.6142,149.1383,1
2018,October,2018-10,Canowindra,Canowindra,-33.5667,148.6667,0
2018,November,2018-11,Canowindra,Canowindra,-33.5667,148.6667,0
2018,December,2018-12,Canowindra,Canowindra,-33.5667,148.6667,0
2019,January,2019-01,Canowindra,Canowindra,-33.5667,148.6667,0
2019,September,2019-09,Canowindra,Canowindra,-33.5667,148.6667,1
2019,October,2019-10,Canowindra,Canowindra,-33.5667,148.6667,1
2019,November,2019-11,Canowindra,Canowindra,-33.5667,148.6667,1
2019,December,2019-12,Canowindra,Canowindra,-33.5667,148.6667,1
2020,January,2020-01,Canowindra,Canowindra,-33.5667,148.6667,1
2020,February,2020-02,Canowindra,Canowindra,-33.5667,148.6667,1
2020,March,2020-03,Canowindra,Canowindra,-33.5667,148.6667,1
2020,April,2020-04,Canowindra,Canowindra,-33.5667,148.6667,1
2020,May,2020-05,Canowindra,Canowindra,-33.5667,148.6667,1
2020,June,2020-06,Canowindra,Canowindra,-33.5667,148.6667,1
2019,January,2019-01,Nyngan,Nyngan,-31.563,147.1962,1
2019,February,2019-02,Nyngan,Nyngan,-31.563,147.1962,1
2019,March,2019-03,Nyngan,Nyngan,-31.563,147.1962,1
2019,April,2019-04,Nyngan,Nyngan,-31.563,147.1962,1
2019,May,2019-05,Nyngan,Nyngan,-31.563,147.1962,1
2019,June,2019-06,Nyngan,Nyngan,-31.563,147.1962,1
2019,July,2019-07,Nyngan,Nyngan,-31.563,147.1962,1
2019,August,2019-08,Nyngan,Nyngan,-31.563,147.1962,1
2019,September,2019-09,Nyngan,Nyngan,-31.563,147.1962,1
2019,October,2019-10,Nyngan,Nyngan,-31.563,147.1962,1
2019,November,2019-11,Nyngan,Nyngan,-31.563,147.1962,1
2019,December,2019-12,Nyngan,Nyngan,-31.563,147.1962,1
2020,January,2020-01,Nyngan,Nyngan,-31.563,147.1962,1
2020,February,2020-02,Nyngan,Nyngan,-31.563,147.1962,1
2020,March,2020-03,Nyngan,Nyngan,-31.563,147.1962,1
2020,April,2020-04,Nyngan,Nyngan,-31.563,147.1962,1
2020,December,2020-12,Nyngan,Nyngan,-31.563,147.1962,0
2021,January,2021-01,Nyngan,Nyngan,-31.563,147.1962,0
2021,February,2021-02,Nyngan,Nyngan,-31.563,147.1962,0
2021,March,2021-03,Nyngan,Nyngan,-31.563,147.1962,0
2021,April,2021-04,Nyngan,Nyngan,-31.563,147.1962,0
2019,January,2019-01,Cobar,Cobar,-31.498,145.8383,1
2019,February,2019-02,Cobar,Cobar,-31.498,145.8383,1
2019,March,2019-03,Cobar,Cobar,-31.498,145.8383,1
2019,April,2019-04,Cobar,Cobar,-31.498,145.8383,1
2019,May,2019-05,Cobar,Cobar,-31.498,145.8383,1
2019,June,2019-06,Cobar,Cobar,-31.498,145.8383,1
2019,July,2019-07,Cobar,Cobar,-31.498,145.8383,1
2019,August,2019-08,Cobar,Cobar,-31.498,145.8383,1
2019,September,2019-09,Cobar,Cobar,-31.498,145.8383,1
2019,October,2019-10,Cobar,Cobar,-31.498,145.8383,1
2019,November,2019-11,Cobar,Cobar,-31.498,145.8383,1
2019,December,2019-12,Cobar,Cobar,-31.498,145.8383,1
2020,January,2020-01,Cobar,Cobar,-31.498,145.8383,1
2020,February,2020-02,Cobar,Cobar,-31.498,145.8383,1
2020,March,2020-03,Cobar,Cobar,-31.498,145.8383,1
2020,April,2020-04,Cobar,Cobar,-31.498,145.8383,1
2020,December,2020-12,Cobar,Cobar,-31.498,145.8383,0
2021,January,2021-01,Cobar,Cobar,-31.498,145.8383,0
2021,February,2021-02,Cobar,Cobar,-31.498,145.8383,0
2021,March,2021-03,Cobar,Cobar,-31.498,145.8383,0
2021,April,2021-04,Cobar,Cobar,-31.498,145.8383,0
2019,January,2019-01,Warren,Warren,-31.7,147.833,1
2019,February,2019-02,Warren,Warren,-31.7,147.833,1
2019,March,2019-03,Warren,Warren,-31.7,147.833,1
2019,April,2019-04,Warren,Warren,-31.7,147.833,1
2019,May,2019-05,Warren,Warren,-31.7,147.833,1
2019,June,2019-06,Warren,Warren,-31.7,147.833,1
2019,July,2019-07,Warren,Warren,-31.7,147.833,1
2019,August,2019-08,Warren,Warren,-31.7,147.833,1
2019,September,2019-09,Warren,Warren,-31.7,147.833,1
2019,October,2019-10,Warren,Warren,-31.7,147.833,1
2019,November,2019-11,Warren,Warren,-31.7,147.833,1
2019,December,2019-12,Warren,Warren,-31.7,147.833,1
2020,January,2020-01,Warren,Warren,-31.7,147.833,1
2020,February,2020-02,Warren,Warren,-31.7,147.833,1
2020,March,2020-03,Warren,Warren,-31.7,147.833,1
2020,April,2020-04,Warren,Warren,-31.7,147.833,1
2020,December,2020-12,Warren,Warren,-31.7,147.833,0
2021,January,2021-01,Warren,Warren,-31.7,147.833,0
2021,February,2021-02,Warren,Warren,-31.7,147.833,0
2021,March,2021-03,Warren,Warren,-31.7,147.833,0
2021,April,2021-04,Warren,Warren,-31.7,147.833,0
2019,January,2019-01,Narromine,Narromine,-32.233,148.233,1
2019,February,2019-02,Narromine,Narromine,-32.233,148.233,1
2019,March,2019-03,Narromine,Narromine,-32.233,148.233,1
2019,April,2019-04,Narromine,Narromine,-32.233,148.233,1
2019,May,2019-05,Narromine,Narromine,-32.233,148.233,1
2019,June,2019-06,Narromine,Narromine,-32.233,148.233,1
2019,July,2019-07,Narromine,Narromine,-32.233,148.233,1
2019,August,2019-08,Narromine,Narromine,-32.233,148.233,1
2019,September,2019-09,Narromine,Narromine,-32.233,148.233,1
2019,October,2019-10,Narromine,Narromine,-32.233,148.233,1
2019,November,2019-11,Narromine,Narromine,-32.233,148.233,1
2019,December,2019-12,Narromine,Narromine,-32.233,148.233,1
2020,January,2020-01,Narromine,Narromine,-32.233,148.233,1
2020,February,2020-02,Narromine,Narromine,-32.233,148.233,1
2020,March,2020-03,Narromine,Narromine,-32.233,148.233,1
2020,April,2020-04,Narromine,Narromine,-32.233,148.233,1
2020,December,2020-12,Narromine,Narromine,-32.233,148.233,0
2021,January,2021-01,Narromine,Narromine,-32.233,148.233,0
2021,February,2021-02,Narromine,Narromine,-32.233,148.233,0
2021,March,2021-03,Narromine,Narromine,-32.233,148.233,0
2021,April,2021-04,Narromine,Narromine,-32.233,148.233,0
