,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought
201,Cobar,2016-10,4.76953125,69.3125,173.7421875,0.3203125,22.0,0.2255859375,179.0,-0.74,-0.212,-0.89,0.0
202,Cobar,2016-11,4.5322265625,35.34375,220.625,0.2890625,18.0,0.1298828125,137.203125,-0.76,-0.259,-3.12,0.15
203,Cobar,2016-12,4.388671875,37.1875,243.546875,0.5,39.203125,0.130859375,79.203125,-0.5,-0.241,-1.52,0.1
204,Cobar,2017-01,4.07421875,44.390625,251.1484375,0.421875,33.0,0.1181640625,90.203125,-0.43,-0.02,-1.12,0.4
205,Cobar,2017-02,3.400390625,34.2578125,220.9296875,0.1015625,2.203125,0.0888671875,74.40625,-0.08,0.181,-1.09,0.45
206,Cobar,2017-03,3.5107421875,25.5546875,181.1640625,0.4375,35.0,0.0888671875,70.203125,0.03,0.457,-1.56,0.4
207,Cobar,2017-04,3.24609375,24.1484375,112.7578125,0.203125,13.703125,0.0986328125,50.90625,0.22,0.574,1.65,0.55
208,Cobar,2017-05,3.21875,23.3046875,78.8671875,0.4609375,31.296875,0.09765625,80.0,0.37,0.616,1.82,0.35
209,Cobar,2017-06,3.0244140625,23.703125,56.1484375,0.140625,5.8984375,0.09375,50.8984375,0.34,0.537,1.98,0.55
210,Cobar,2017-07,3.0087890625,11.453125,67.984375,0.1484375,7.1015625,0.0517578125,44.296875,0.25,0.617,0.16,0.75
211,Cobar,2017-08,2.8916015625,15.640625,92.7265625,0.2734375,10.1015625,0.072265625,23.1015625,-0.16,0.461,0.31,0.2
212,Cobar,2017-09,2.6806640625,15.625,136.7421875,0.109375,2.1015625,0.0361328125,19.3046875,-0.43,0.14,0.42,0.3
213,Cobar,2017-10,2.6513671875,23.0078125,179.6171875,0.8046875,49.796875,0.08203125,62.0,-0.56,0.175,-0.64,0.3
214,Cobar,2017-11,2.5283203125,46.828125,212.9765625,0.4375,28.296875,0.115234375,80.1953125,-0.97,0.412,3.18,0.05
215,Cobar,2017-12,2.5830078125,51.96875,239.2578125,0.5390625,35.796875,0.0927734375,113.890625,-0.98,0.179,1.44,0.0
216,Cobar,2018-01,2.505859375,24.90625,257.125,0.1875,8.703125,0.025390625,72.796875,-0.98,-0.135,2.72,0.45
217,Cobar,2018-02,2.189453125,7.8125,197.2578125,0.0703125,0.8984375,0.005859375,45.3984375,-0.78,0.295,1.02,0.05
218,Cobar,2018-03,2.345703125,4.5625,187.875,0.0546875,0.3984375,0.0009765625,10.0,-0.8,-0.02,-0.03,0.75
219,Cobar,2018-04,2.1953125,3.5625,134.015625,0.0703125,2.3984375,0.00390625,3.6953125,-0.51,-0.008,-1.66,0.65
220,Cobar,2018-05,2.1953125,2.609375,85.859375,0.0625,1.3984375,0.005859375,4.1953125,-0.2,0.202,0.01,0.3
221,Cobar,2018-06,2.0576171875,3.3125,56.65625,0.15625,14.3984375,0.0146484375,18.1953125,0.04,0.269,-1.57,0.7
222,Cobar,2018-07,2.064453125,10.046875,68.421875,0.078125,0.203125,0.0390625,16.0,0.12,0.15,0.55,0.75
223,Cobar,2018-08,2.001953125,6.484375,96.0,0.1328125,9.1015625,0.017578125,23.703125,0.09,0.234,-0.78,0.9
224,Cobar,2018-09,1.8798828125,10.59375,130.9140625,0.078125,1.8984375,0.02734375,11.203125,0.47,0.71,1.83,0.8
225,Cobar,2018-10,1.8955078125,21.8203125,180.65625,0.3984375,36.8984375,0.0810546875,47.8984375,0.9,0.844,2.76,0.55
226,Cobar,2018-11,1.814453125,37.140625,198.3671875,0.4921875,57.796875,0.1201171875,96.59375,0.9,0.623,2.84,0.35
227,Cobar,2018-12,1.85546875,39.84375,268.8671875,0.1484375,7.3984375,0.0888671875,102.09375,0.89,0.379,1.44,0.7
228,Cobar,2019-01,1.8037109375,25.9140625,280.1875,0.1328125,15.6015625,0.041015625,80.796875,0.65,0.452,2.79,0.8
229,Cobar,2019-02,1.6005859375,22.6015625,211.2890625,0.265625,39.1015625,0.107421875,62.1015625,0.71,0.496,-1.87,0.9
230,Cobar,2019-03,1.751953125,25.3046875,175.3125,0.109375,21.703125,0.052734375,76.40625,0.81,0.325,1.47,0.95
231,Cobar,2019-04,1.6630859375,22.3828125,120.90625,0.421875,50.296875,0.1005859375,111.1015625,0.62,0.333,0.86,0.8
232,Cobar,2019-05,1.78125,32.8125,80.0703125,0.125,16.796875,0.177734375,88.796875,0.55,0.619,-0.11,0.6
233,Cobar,2019-06,1.716796875,18.0859375,59.4765625,0.0546875,9.5,0.072265625,76.59375,0.45,0.719,2.21,0.65
234,Cobar,2019-07,1.7294921875,16.0546875,66.25,0.125,11.0,0.0732421875,37.296875,0.35,0.693,-2.2,0.9
235,Cobar,2019-08,1.68359375,8.546875,92.375,0.0546875,2.6015625,0.0439453125,23.1015625,0.04,0.548,-2.04,0.9
236,Cobar,2019-09,1.58203125,8.6875,134.21875,0.0390625,1.296875,0.02734375,14.8984375,0.03,0.999,0.81,0.5
237,Cobar,2019-10,1.5849609375,9.609375,183.703125,0.0390625,1.1015625,0.0107421875,5.0,0.48,1.123,-1.97,0.85
238,Cobar,2019-11,1.525390625,29.828125,218.9453125,0.3671875,46.0,0.123046875,48.3984375,0.52,0.958,-4.42,0.75
239,Cobar,2019-12,1.5615234375,21.828125,277.9375,0.03125,0.5,0.02734375,47.6015625,0.52,0.312,-1.78,0.8
240,Cobar,2020-01,1.51953125,8.1640625,269.0,0.03125,5.1015625,0.0068359375,51.6015625,0.6,0.238,0.57,0.75
241,Cobar,2020-02,1.4228515625,29.296875,190.53125,0.484375,94.203125,0.1689453125,99.8046875,0.37,0.134,-0.36,0.85
242,Cobar,2020-03,1.6650390625,61.140625,156.2578125,0.234375,54.3984375,0.2265625,153.703125,0.48,0.119,2.05,0.8
243,Cobar,2020-04,1.8017578125,50.453125,101.453125,0.5,102.6015625,0.30859375,251.203125,0.36,0.064,-1.72,1.0
244,Cobar,2020-05,2.0771484375,39.8984375,76.03125,0.1640625,6.0,0.224609375,163.0,-0.27,0.378,1.03,0.15
245,Cobar,2020-06,2.0849609375,20.3828125,54.5625,0.1171875,20.3984375,0.1298828125,129.0,-0.34,0.568,1.18,0.05
246,Cobar,2020-07,2.193359375,14.71875,61.7578125,0.1171875,19.1015625,0.1083984375,45.5,-0.3,0.417,-0.97,0.25
247,Cobar,2020-08,2.2705078125,27.6015625,83.703125,0.328125,47.6015625,0.1962890625,87.1015625,-0.59,-0.07,-2.2,0.1
248,Cobar,2020-09,2.291015625,34.3984375,132.7109375,0.21875,29.1015625,0.14453125,95.8046875,-0.83,-0.084,-0.25,0.05
249,Cobar,2020-10,2.3544921875,24.796875,175.59375,0.0859375,10.5,0.1044921875,87.203125,-1.26,0.233,1.79,0.0
250,Cobar,2020-11,2.162109375,22.359375,230.5625,0.0625,4.296875,0.076171875,43.8984375,-1.42,0.143,1.14,0.05
251,Cobar,2020-12,2.0517578125,23.703125,239.7421875,0.1875,31.6015625,0.0966796875,46.3984375,-1.15,0.1,2.28,0.0
252,Cobar,2021-01,2.017578125,54.671875,242.2109375,0.421875,67.796875,0.2119140625,103.6953125,-1.0,0.116,1.95,0.0
253,Cobar,2021-02,1.91796875,65.8671875,190.40625,0.7421875,84.296875,0.2880859375,183.6953125,-1.0,0.323,2.19,0.0
254,Cobar,2021-03,2.2353515625,47.1953125,155.671875,0.625,69.796875,0.2001953125,221.890625,-0.8,0.367,-0.95,0.0
255,Cobar,2021-04,2.283203125,41.9609375,110.0859375,0.0546875,0.203125,0.162109375,154.296875,-0.72,0.325,0.87,0.0
256,Cobar,2021-05,2.361328125,17.5078125,78.8125,0.1171875,15.6015625,0.111328125,85.6015625,-0.46,0.089,0.75,0.05
257,Cobar,2021-06,2.302734375,15.9296875,53.5703125,0.3359375,50.796875,0.162109375,66.6015625,-0.28,0.112,1.88,0.15
258,Cobar,2021-07,2.5390625,29.4921875,63.7890625,0.2734375,32.8984375,0.216796875,99.296875,-0.39,-0.132,-1.06,0.2
259,Cobar,2021-08,2.64453125,31.0859375,87.2890625,0.1171875,8.296875,0.1337890625,91.9921875,-0.53,0.014,0.73,0.25
260,Cobar,2021-09,2.4931640625,19.671875,128.328125,0.1953125,25.203125,0.0908203125,66.3984375,-0.55,0.048,1.68,0.15
261,Cobar,2021-10,2.453125,29.53125,166.5546875,0.21875,14.0,0.1123046875,47.5,-0.94,0.068,0.8,0.2
262,Cobar,2021-11,2.29296875,44.515625,162.296875,1.0078125,107.6015625,0.2333984375,146.8046875,-0.94,0.192,2.69,0.0
263,Cobar,2021-12,2.462890625,79.078125,236.28125,0.296875,28.6015625,0.2021484375,150.203125,-1.06,-0.05,2.74,0.1
268,Walgett,2000-01,0.3427734375,54.71875,246.1328125,0.09375,29.796875,0.07421875,89.390625,-1.77,-0.06,3.59,0.25
269,Walgett,2000-02,0.3193359375,27.84375,201.7421875,0.0703125,40.796875,0.05859375,100.390625,-1.55,0.071,2.32,0.05
270,Walgett,2000-03,0.341796875,65.171875,152.8671875,1.3125,106.296875,0.283203125,176.890625,-0.98,0.24,0.74,0.0
271,Walgett,2000-04,0.33203125,70.5625,115.59375,0.1953125,40.703125,0.201171875,187.796875,-0.87,0.217,0.97,0.0
272,Walgett,2000-05,0.341796875,49.5234375,81.90625,0.0703125,48.296875,0.1689453125,195.296875,-0.86,0.192,1.9,0.1
273,Walgett,2000-06,0.330078125,20.5546875,62.734375,0.0234375,19.203125,0.109375,108.203125,-0.79,0.091,-0.31,0.1
274,Walgett,2000-07,0.33984375,25.6484375,71.4609375,0.0078125,21.8984375,0.1162109375,89.3984375,-0.67,0.174,0.52,0.25
275,Walgett,2000-08,0.3388671875,16.3125,97.828125,0.0,8.3984375,0.0849609375,49.5,-0.49,0.243,-1.22,0.2
276,Walgett,2000-09,0.326171875,11.375,152.46875,0.0,1.0,0.048828125,31.296875,-0.52,0.01,-3.2,0.65
277,Walgett,2000-10,0.3359375,23.921875,161.9140625,0.09375,72.296875,0.083984375,81.6953125,-0.7,0.017,1.21,0.35
278,Walgett,2000-11,0.3271484375,85.6875,170.8828125,1.96875,191.296875,0.4833984375,264.59375,-0.79,-0.183,-1.32,0.15
279,Walgett,2000-12,0.34765625,127.875,242.765625,0.0078125,4.796875,0.3984375,268.390625,-0.92,-0.178,-2.05,0.05
280,Walgett,2001-01,0.34765625,40.1953125,259.984375,0.078125,47.703125,0.0712890625,243.796875,-0.73,-0.366,1.43,0.2
281,Walgett,2001-02,0.3134765625,45.3203125,214.390625,0.15625,15.296875,0.115234375,67.796875,-0.63,0.063,-2.7,0.3
282,Walgett,2001-03,0.345703125,31.90625,182.5,0.03125,38.796875,0.0517578125,101.796875,-0.48,0.09,-0.57,0.15
283,Walgett,2001-04,0.3330078125,18.375,130.171875,0.03125,23.796875,0.037109375,77.890625,-0.49,0.212,3.49,0.1
284,Walgett,2001-05,0.3427734375,20.9375,89.1484375,0.0546875,9.203125,0.076171875,71.796875,-0.34,0.217,-1.75,0.4
285,Walgett,2001-06,0.3310546875,26.65625,65.7734375,0.0703125,26.0,0.0830078125,59.0,-0.19,0.241,-0.02,0.35
286,Walgett,2001-07,0.3408203125,19.8984375,66.8984375,0.3125,70.5,0.0859375,105.703125,-0.04,-0.043,0.2,0.7
287,Walgett,2001-08,0.3408203125,42.7421875,99.921875,0.0234375,3.8984375,0.1806640625,100.3984375,-0.05,-0.189,-0.15,0.45
288,Walgett,2001-09,0.3291015625,20.59375,137.78125,0.0,4.203125,0.05859375,78.6015625,-0.2,-0.117,1.46,0.3
289,Walgett,2001-10,0.3388671875,18.6015625,180.3359375,0.0078125,18.1015625,0.0390625,26.203125,-0.14,-0.291,1.36,0.45
290,Walgett,2001-11,0.326171875,44.234375,189.96875,0.2734375,65.6015625,0.1103515625,87.90625,-0.37,-0.122,2.54,0.1
291,Walgett,2001-12,0.3369140625,33.8125,240.6796875,0.0,6.6015625,0.04296875,90.3046875,-0.41,0.019,1.16,0.5
292,Walgett,2002-01,0.3349609375,7.5234375,262.4921875,0.0,5.796875,0.0068359375,78.0,-0.15,-0.077,2.22,0.5
293,Walgett,2002-02,0.3017578125,17.8515625,187.59375,0.15625,63.296875,0.0595703125,75.6953125,-0.04,-0.018,2.8,0.6
294,Walgett,2002-03,0.3330078125,42.109375,196.484375,0.046875,11.3984375,0.1025390625,80.4921875,0.01,0.108,-4.42,0.6
295,Walgett,2002-04,0.3212890625,19.7578125,137.15625,0.0078125,9.3984375,0.0361328125,84.09375,0.02,-0.277,1.6,0.5
296,Walgett,2002-05,0.3310546875,6.4296875,90.6875,0.0,2.203125,0.009765625,23.0,0.31,-0.249,-1.69,0.85
297,Walgett,2002-06,0.3193359375,6.984375,69.6640625,0.015625,15.0,0.0380859375,26.6015625,0.72,-0.076,-0.43,0.9
298,Walgett,2002-07,0.3291015625,9.0859375,75.2578125,0.0,0.203125,0.021484375,17.40625,0.74,-0.164,-0.67,0.95
299,Walgett,2002-08,0.3271484375,13.9296875,105.4375,0.0546875,28.1015625,0.0400390625,43.3046875,0.87,-0.096,1.14,0.85
300,Walgett,2002-09,0.3154296875,22.8515625,141.9296875,0.0078125,11.3984375,0.0439453125,39.703125,1.09,0.392,-2.18,1.0
301,Walgett,2002-10,0.3251953125,8.7109375,212.75,0.0,4.5,0.009765625,44.0,1.25,0.565,-5.77,1.0
302,Walgett,2002-11,0.3134765625,4.140625,240.078125,0.0,7.8984375,0.0048828125,23.796875,1.47,0.22,0.03,0.85
303,Walgett,2002-12,0.3232421875,17.1484375,264.8671875,0.0078125,24.3984375,0.0361328125,36.796875,1.37,-0.088,1.29,0.85
304,Walgett,2003-01,0.322265625,22.9375,279.7890625,0.03125,18.6015625,0.080078125,50.8984375,0.6,-0.174,-0.52,0.85
305,Walgett,2003-02,0.2900390625,24.859375,187.625,0.359375,79.203125,0.1025390625,122.203125,0.64,0.097,-0.98,0.65
306,Walgett,2003-03,0.3212890625,54.4140625,186.15625,0.015625,10.296875,0.1591796875,108.1015625,0.36,0.061,-0.07,0.85
307,Walgett,2003-04,0.3095703125,43.1953125,124.9140625,0.5390625,83.3984375,0.1826171875,172.8984375,-0.14,-0.024,2.21,0.4
308,Walgett,2003-05,0.3193359375,37.9140625,92.171875,0.0078125,2.203125,0.158203125,95.8984375,-0.61,-0.084,1.04,0.05
309,Walgett,2003-06,0.30859375,14.5546875,69.3984375,0.0078125,22.703125,0.111328125,108.3046875,-0.29,0.252,-2.52,0.45
310,Walgett,2003-07,0.3173828125,22.15625,72.8359375,0.046875,25.796875,0.158203125,50.703125,0.21,0.228,1.2,0.75
311,Walgett,2003-08,0.31640625,28.015625,97.703125,0.234375,48.703125,0.1650390625,97.203125,0.26,0.22,2.33,0.65
312,Walgett,2003-09,0.3056640625,29.15625,144.0859375,0.0078125,0.1015625,0.1533203125,74.6015625,0.27,0.045,-0.99,0.8
313,Walgett,2003-10,0.314453125,27.1484375,178.5703125,0.0078125,26.0,0.1328125,74.8046875,0.42,-0.084,0.12,0.75
314,Walgett,2003-11,0.3037109375,22.515625,233.390625,0.0078125,22.6015625,0.10546875,48.703125,0.33,-0.036,-0.15,0.85
315,Walgett,2003-12,0.3125,39.875,265.328125,0.0390625,37.8984375,0.1435546875,86.5,0.43,0.258,-0.69,0.7
316,Walgett,2004-01,0.3125,65.3046875,246.8359375,1.0234375,102.296875,0.2294921875,162.796875,0.27,0.109,2.56,0.4
317,Walgett,2004-02,0.2919921875,78.703125,223.671875,0.1484375,61.1015625,0.1787109375,201.296875,0.23,0.194,-3.33,0.85
318,Walgett,2004-03,0.3115234375,63.7109375,186.8046875,0.09375,41.5,0.15625,204.8984375,0.12,0.177,0.74,0.75
319,Walgett,2004-04,0.30078125,18.1484375,131.390625,0.046875,28.296875,0.048828125,130.8984375,0.07,-0.005,1.2,0.8
320,Walgett,2004-05,0.310546875,23.2421875,84.96875,0.046875,11.203125,0.0947265625,81.0,0.06,-0.485,-0.15,0.8
321,Walgett,2004-06,0.298828125,19.7421875,66.8359375,0.0,5.296875,0.0537109375,44.796875,0.13,-0.27,1.69,0.7
322,Walgett,2004-07,0.3076171875,6.7890625,68.640625,0.015625,13.796875,0.0205078125,30.296875,0.49,-0.204,2.52,0.4
323,Walgett,2004-08,0.306640625,13.1328125,100.9296875,0.0078125,15.0,0.041015625,34.09375,0.76,-0.02,0.0,0.95
324,Walgett,2004-09,0.2958984375,20.2734375,135.25,0.0078125,7.6015625,0.0400390625,36.3984375,0.81,0.0,1.77,0.9
325,Walgett,2004-10,0.3046875,7.609375,194.171875,0.0,5.296875,0.0087890625,27.8984375,0.73,0.155,-0.59,1.0
326,Walgett,2004-11,0.2939453125,24.5859375,223.421875,0.1640625,47.703125,0.0751953125,60.6015625,0.66,-0.03,-1.18,0.9
327,Walgett,2004-12,0.3037109375,72.59375,254.21875,0.484375,110.703125,0.2822265625,163.703125,0.74,-0.063,-1.02,0.75
328,Walgett,2005-01,0.3046875,61.9765625,260.375,0.015625,14.3984375,0.119140625,172.8046875,0.66,-0.058,1.07,0.7
329,Walgett,2005-02,0.2744140625,38.84375,221.7265625,0.0859375,36.0,0.068359375,161.1015625,0.36,-0.48,1.59,0.8
330,Walgett,2005-03,0.302734375,11.65625,184.2109375,0.0,2.0,0.015625,52.3984375,0.45,-0.332,-0.12,0.8
331,Walgett,2005-04,0.2919921875,2.5,146.0390625,0.0,0.3984375,0.0029296875,38.3984375,0.26,0.16,3.46,0.3
332,Walgett,2005-05,0.30078125,5.8515625,88.265625,0.0078125,16.296875,0.0380859375,18.6953125,0.3,0.046,-0.45,0.8
333,Walgett,2005-06,0.2900390625,16.3515625,61.53125,0.328125,107.3984375,0.13671875,124.09375,0.04,-0.062,-0.41,0.75
334,Walgett,2005-07,0.3017578125,39.90625,72.5234375,0.21875,11.796875,0.3974609375,135.4921875,-0.23,-0.287,-0.5,0.45
335,Walgett,2005-08,0.3037109375,54.203125,98.3359375,0.0078125,12.796875,0.234375,131.9921875,-0.05,-0.233,0.5,0.35
336,Walgett,2005-09,0.29296875,29.734375,135.25,0.015625,24.296875,0.1201171875,48.890625,-0.04,-0.428,0.39,0.45
337,Walgett,2005-10,0.3017578125,25.8828125,175.953125,0.015625,30.296875,0.1103515625,67.390625,-0.06,-0.276,-0.11,0.55
338,Walgett,2005-11,0.2919921875,46.3125,217.75,0.03125,47.3984375,0.142578125,101.9921875,-0.59,-0.149,0.66,0.15
339,Walgett,2005-12,0.30078125,51.8046875,282.0546875,0.0625,31.6015625,0.1103515625,109.296875,-0.92,-0.23,-2.76,0.3
340,Walgett,2006-01,0.2998046875,26.375,266.2265625,0.0078125,21.703125,0.046875,100.703125,-0.91,-0.07,0.56,0.6
341,Walgett,2006-02,0.26953125,21.3984375,218.375,0.046875,37.1015625,0.0517578125,90.40625,-0.67,-0.225,-1.85,0.3
342,Walgett,2006-03,0.2978515625,33.4609375,176.1875,0.0234375,31.703125,0.09765625,90.5078125,-0.71,-0.126,1.66,0.15
343,Walgett,2006-04,0.287109375,34.25,125.796875,0.078125,32.296875,0.0927734375,101.1015625,-0.32,0.06,-0.69,0.4
344,Walgett,2006-05,0.2958984375,18.2890625,85.25,0.0,0.0,0.0341796875,64.0,-0.09,-0.128,2.28,0.35
345,Walgett,2006-06,0.28515625,14.6953125,62.9609375,0.078125,31.6015625,0.0654296875,63.8984375,0.0,0.055,2.05,0.5
346,Walgett,2006-07,0.2939453125,32.171875,68.890625,0.140625,51.203125,0.123046875,82.8046875,0.01,0.137,1.61,0.6
347,Walgett,2006-08,0.2939453125,29.3671875,99.125,0.0,4.5,0.0849609375,87.3046875,0.31,0.341,-2.64,0.8
348,Walgett,2006-09,0.283203125,17.1015625,149.0859375,0.0,9.5,0.04296875,65.203125,0.6,0.534,-0.26,0.8
349,Walgett,2006-10,0.2919921875,6.3125,209.15625,0.0,1.1015625,0.0078125,15.1015625,0.7,0.736,1.79,0.95
350,Walgett,2006-11,0.28125,13.3203125,230.9921875,0.015625,18.796875,0.044921875,29.3984375,0.99,0.624,0.14,1.0
351,Walgett,2006-12,0.2900390625,17.15625,229.0078125,0.03125,24.203125,0.037109375,44.1015625,1.14,0.241,1.34,0.9
352,Walgett,2007-01,0.2890625,28.5390625,256.21875,0.0078125,18.703125,0.0615234375,61.703125,0.7,0.29,0.03,0.9
353,Walgett,2007-02,0.2607421875,49.34375,217.109375,2.3359375,133.296875,0.193359375,176.203125,0.13,0.23,2.36,0.7
354,Walgett,2007-03,0.2890625,83.96875,190.1640625,0.1015625,25.5,0.2451171875,177.5,-0.18,0.216,-0.77,0.3
355,Walgett,2007-04,0.279296875,16.7578125,136.421875,0.1328125,30.1015625,0.0888671875,188.8984375,-0.32,0.175,-0.33,0.35
356,Walgett,2007-05,0.2880859375,27.265625,96.5546875,0.484375,51.203125,0.2021484375,106.8046875,-0.47,0.349,-1.02,0.25
357,Walgett,2007-06,0.279296875,30.6640625,59.765625,0.0546875,31.796875,0.2607421875,113.1015625,-0.35,0.144,-0.65,0.35
358,Walgett,2007-07,0.2880859375,36.25,71.03125,0.0078125,2.5,0.203125,85.5,-0.59,0.141,-2.67,0.2
359,Walgett,2007-08,0.287109375,17.0859375,106.2109375,0.0078125,13.1015625,0.123046875,47.3984375,-0.72,0.349,-0.28,0.1
360,Walgett,2007-09,0.27734375,8.5703125,146.828125,0.0,0.6015625,0.09375,16.203125,-1.11,0.341,-1.88,0.3
361,Walgett,2007-10,0.28515625,12.234375,194.4453125,0.0234375,19.296875,0.0791015625,33.0,-1.39,0.227,-0.86,0.25
362,Walgett,2007-11,0.275390625,26.9140625,192.4765625,0.1171875,42.203125,0.158203125,62.1015625,-1.54,0.1,0.03,0.3
363,Walgett,2007-12,0.28515625,94.5078125,220.921875,0.8984375,176.703125,0.41796875,238.203125,-1.58,-0.157,2.8,0.1
364,Walgett,2008-01,0.2890625,118.125,220.140625,0.0703125,48.3984375,0.3583984375,267.3046875,-1.68,0.18,2.56,0.0
365,Walgett,2008-02,0.271484375,99.3984375,181.25,0.6328125,107.1015625,0.349609375,332.203125,-1.67,0.008,1.09,0.05
366,Walgett,2008-03,0.2900390625,43.171875,184.4140625,0.03125,21.296875,0.1728515625,176.796875,-1.21,0.197,0.63,0.05
367,Walgett,2008-04,0.279296875,17.3828125,125.625,0.0,2.296875,0.1171875,130.6953125,-0.99,-0.078,-0.81,0.1
368,Walgett,2008-05,0.2880859375,8.7578125,90.7421875,0.0,6.8984375,0.0869140625,30.4921875,-0.84,0.258,-0.66,0.25
369,Walgett,2008-06,0.27734375,26.8046875,66.4296875,0.2734375,47.296875,0.2041015625,56.4921875,-0.68,0.329,3.0,0.3
370,Walgett,2008-07,0.2861328125,39.09375,75.0703125,0.0390625,30.3984375,0.16015625,84.59375,-0.3,0.343,0.23,0.4
371,Walgett,2008-08,0.28515625,14.4140625,94.53125,0.0078125,12.296875,0.1005859375,89.9921875,-0.13,0.237,0.6,0.25
372,Walgett,2008-09,0.275390625,42.7734375,134.03125,0.109375,40.796875,0.1748046875,83.4921875,-0.25,0.192,0.46,0.5
373,Walgett,2008-10,0.2841796875,59.1953125,197.890625,0.2265625,59.3984375,0.18359375,112.4921875,-0.35,0.188,2.21,0.1
374,Walgett,2008-11,0.2744140625,80.0859375,196.15625,0.484375,111.0,0.2724609375,211.1953125,-0.46,-0.005,1.03,0.2
375,Walgett,2008-12,0.2841796875,91.34375,248.1015625,0.546875,62.203125,0.1982421875,232.6015625,-0.86,0.016,1.01,0.25
376,Walgett,2009-01,0.283203125,45.6015625,249.78125,0.015625,26.1015625,0.0849609375,199.3046875,-0.89,0.097,2.02,0.15
377,Walgett,2009-02,0.2568359375,53.25,196.09375,24.2890625,236.6015625,0.41796875,324.90625,-0.79,0.243,0.94,0.0
378,Walgett,2009-03,0.294921875,95.3671875,180.8359375,0.0390625,4.1015625,0.5361328125,266.8046875,-0.69,0.2,0.5,0.0
379,Walgett,2009-04,0.2880859375,74.53125,121.5625,0.1015625,31.6015625,0.228515625,272.3046875,-0.35,0.201,-0.43,0.2
380,Walgett,2009-05,0.296875,27.6796875,86.3125,0.0859375,39.3984375,0.142578125,75.1015625,0.06,0.336,-0.14,0.9
381,Walgett,2009-06,0.287109375,37.8828125,62.828125,0.0703125,44.8984375,0.2587890625,115.8984375,0.31,0.214,0.54,0.95
382,Walgett,2009-07,0.2958984375,33.96875,71.65625,0.0078125,10.5,0.1513671875,94.796875,0.48,-0.095,-0.13,0.6
383,Walgett,2009-08,0.294921875,11.8515625,103.875,0.0,4.703125,0.0849609375,60.1015625,0.56,0.008,-2.44,0.75
384,Walgett,2009-09,0.28515625,23.578125,137.3984375,0.015625,26.296875,0.1103515625,41.5,0.68,0.003,-0.78,0.95
385,Walgett,2009-10,0.29296875,26.2265625,186.34375,0.015625,23.703125,0.05859375,54.703125,0.89,0.147,1.47,0.9
386,Walgett,2009-11,0.283203125,26.4921875,254.546875,0.0078125,9.8984375,0.041015625,59.8984375,1.46,0.056,-1.2,0.95
387,Walgett,2009-12,0.2919921875,17.2890625,230.828125,3.453125,148.203125,0.095703125,181.8046875,1.74,0.23,1.09,0.65
388,Walgett,2010-01,0.298828125,103.8359375,245.53125,0.65625,68.296875,0.5986328125,226.3984375,1.52,0.359,-0.4,0.75
389,Walgett,2010-02,0.2744140625,103.2265625,177.8984375,0.875,90.5,0.4384765625,307.0,1.25,0.103,-2.12,0.65
390,Walgett,2010-03,0.306640625,99.25,164.8203125,0.1640625,94.703125,0.3515625,253.5,0.9,0.558,0.04,0.7
391,Walgett,2010-04,0.296875,70.328125,120.484375,0.3828125,42.5,0.27734375,227.703125,0.38,0.445,0.08,0.8
392,Walgett,2010-05,0.3056640625,15.1640625,85.25,0.0078125,16.6015625,0.15625,153.8046875,-0.22,0.05,1.51,0.4
393,Walgett,2010-06,0.294921875,15.1796875,65.65625,0.0078125,9.6015625,0.1728515625,68.703125,-0.69,-0.026,3.14,0.4
394,Walgett,2010-07,0.3037109375,27.4609375,69.09375,0.34375,88.8984375,0.224609375,115.1015625,-1.07,0.096,3.37,0.1
395,Walgett,2010-08,0.3046875,50.4296875,92.140625,3.25,31.0,0.3857421875,129.5,-1.39,0.051,1.24,0.15
396,Walgett,2010-09,0.294921875,66.7734375,120.03125,1.796875,37.6015625,0.2890625,157.5,-1.6,-0.162,-0.33,0.05
397,Walgett,2010-10,0.3046875,69.6015625,162.3046875,3.1875,78.296875,0.26171875,146.8984375,-1.69,-0.277,3.19,0.1
398,Walgett,2010-11,0.2939453125,68.015625,178.1796875,7.515625,143.1015625,0.3115234375,259.0,-1.64,-0.372,3.88,0.1
399,Walgett,2010-12,0.306640625,123.03125,206.375,16.8671875,93.0,0.529296875,314.3984375,-1.6,-0.142,0.25,0.2
